lodcolumn,gene_id,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSP00000086640,ENSMUSG00000022052,Ppp2r2a,14,67.014057,67.043264,67.072471,1,189.586442,UNC2413855,7.192348089,FALSE,,,,,,,,
ENSMUSP00000050634,ENSMUSG00000058351,Smim4,14,31.088869,31.1089,31.12893,11,103.146941,UNC20276157,7.19121122,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,11,117.732287,UNC20492499,7.190934266,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,19,4.166114,UNC29831148,7.189533626,FALSE,,,,,,,,
ENSMUSP00000114922,ENSMUSG00000021884,Hacl1,14,31.552905,31.597096,31.641286,6,136.6697,UNC12176789,7.189093237,FALSE,,,,,,,,
ENSMUSP00000022597,ENSMUSG00000022020,Naa16,14,79.334204,79.362491,79.390778,11,6.107376,UNC19011636,7.185695009,FALSE,,,,,,,,
ENSMUSP00000077532,ENSMUSG00000022092,Ppp3cc,14,70.217898,70.253674,70.289449,12,82.747276,UNC21504641,7.184572012,FALSE,,,,,,,,
ENSMUSP00000022629,ENSMUSG00000022048,Dpysl2,14,66.802864,66.835776,66.868688,17,86.568174,UNC28527908,7.184552265,FALSE,,,,,,,,
ENSMUSP00000069840,ENSMUSG00000021993,Mipep,14,60.784566,60.844088,60.90361,1,45.256528,UNC578793,7.181334008,FALSE,,,,,,,,
ENSMUSP00000061498,ENSMUSG00000040472,Rabggta,14,55.715873,55.719065,55.722257,7,142.442816,UNC14022775,7.181155765,FALSE,,,,,,,,
ENSMUSP00000022497,ENSMUSG00000021930,Spryd7,14,61.531993,61.54444,61.556886,6,93.646348,UNC11612100,7.179498071,FALSE,,,,,,,,
ENSMUSP00000125977,ENSMUSG00000025290,Rps24,14,24.490681,24.493414,24.496146,X,12.286671,UNC30656656,7.17884482,FALSE,,,,,,,,
ENSMUSP00000086640,ENSMUSG00000022052,Ppp2r2a,14,67.014057,67.043264,67.072471,5,148.024059,UNC050249355,7.178216421,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,X,99.018814,UNC200028187,7.177037628,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,3,21.174166,UNC4838847,7.174911529,FALSE,,,,,,,,
ENSMUSP00000106519,ENSMUSG00000060126,Tpt1,14,75.845093,75.846809,75.848525,13,103.106702,UNC23251414,7.174393452,FALSE,,,,,,,,
ENSMUSP00000125434,ENSMUSG00000061244,Exoc5,14,49.012146,49.0394,49.066653,6,51.083073,UNC11069289,7.17432818,FALSE,,,,,,,,
ENSMUSP00000022694,ENSMUSG00000022099,Dmtn,14,70.602184,70.619116,70.636048,1,163.557829,UNC2088343,7.174266804,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,19,57.934963,UNC30571771,7.170973612,FALSE,,,,,,,,
ENSMUSP00000065754,ENSMUSG00000054733,Msra,14,64.122623,64.289263,64.455903,15,101.970936,UNC26232713,7.170208433,FALSE,,,,,,,,
ENSMUSP00000022793,ENSMUSG00000022185,Acin1,14,54.642161,54.664546,54.686931,4,98.691724,UNC7814508,7.170118917,FALSE,,,,,,,,
ENSMUSP00000052942,ENSMUSG00000022024,Sugt1,14,79.587691,79.608723,79.629755,13,52.571685,UNC22603922,7.168822603,FALSE,,,,,,,,
ENSMUSP00000022616,ENSMUSG00000022037,Clu,14,65.968483,65.975016,65.981548,3,42.559253,UNC5130655,7.168717165,FALSE,,,,,,,,
ENSMUSP00000132842,ENSMUSG00000021910,Nisch,14,31.17093,31.193938,31.216946,11,113.788945,UNC20434878,7.168514595,FALSE,,,,,,,,
ENSMUSP00000061498,ENSMUSG00000040472,Rabggta,14,55.715873,55.719065,55.722257,2,147.575421,UNC4181145,7.168153733,FALSE,,,,,,,,
ENSMUSP00000125697,ENSMUSG00000043004,Gng2,14,19.872559,19.925093,19.977627,2,168.521036,UNC4458398,7.168117658,FALSE,,,,,,,,
ENSMUSP00000022343,ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,4,90.926763,UNC7721697,7.168092121,FALSE,,,,,,,,
ENSMUSP00000098041,ENSMUSG00000060012,Kif13b,14,64.652531,64.729414,64.806296,12,53.325611,UNC21124599,7.166924454,FALSE,,,,,,,,
ENSMUSP00000125977,ENSMUSG00000025290,Rps24,14,24.490681,24.493414,24.496146,17,31.079495,UNC27765901,7.165127801,FALSE,,,,,,,,
ENSMUSP00000086640,ENSMUSG00000022052,Ppp2r2a,14,67.014057,67.043264,67.072471,3,25.615286,UNC4896093,7.163761555,FALSE,,,,,,,,
ENSMUSP00000068550,ENSMUSG00000058690,Ccser2,14,36.874936,36.921856,36.968777,5,126.380408,UNC10105089,7.16265533,FALSE,,,,,,,,
ENSMUSP00000042602,ENSMUSG00000035960,Apex1,14,50.924968,50.926054,50.927139,X,85.478307,JAX00714930,7.161413247,FALSE,,,,,,,,
ENSMUSP00000036555,ENSMUSG00000002319,Ipo4,14,55.6254,55.631648,55.637895,10,60.126258,UNC18050949,7.161410038,FALSE,,,,,,,,
ENSMUSP00000133883,ENSMUSG00000022216,Psme1,14,55.578123,55.579826,55.581529,14,22.771214,UNC23692141,7.160904231,FALSE,,,,,,,,
ENSMUSP00000017629,ENSMUSG00000017485,Top2b,14,16.365179,16.397983,16.430787,15,71.806487,UNC25855751,7.160666969,FALSE,,,,,,,,
ENSMUSP00000022734,ENSMUSG00000022136,Dnajc3,14,118.937932,118.959817,118.981702,3,145.035803,UNC6453802,7.158166557,FALSE,,,,,,,,
ENSMUSP00000124258,ENSMUSG00000054509,Parp4,14,56.575619,56.617706,56.659794,9,73.28142,UNC16623158,7.15747712,FALSE,,,,,,,,
ENSMUSP00000107869,ENSMUSG00000015968,Cacna1d,14,30.039949,30.265552,30.491156,6,105.672346,UNC11775252,7.156807604,FALSE,,,,,,,,
ENSMUSP00000080538,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,8,79.228163,JAX00673570,7.156360191,FALSE,,,,,,,,
ENSMUSP00000125155,ENSMUSG00000006289,Osgep,14,50.906478,50.915686,50.924893,1,21.194052,UNC245487,7.156147495,FALSE,,,,,,,,
ENSMUSP00000132842,ENSMUSG00000021910,Nisch,14,31.17093,31.193938,31.216946,17,70.539344,UNC28279717,7.156104406,FALSE,,,,,,,,
ENSMUSP00000086640,ENSMUSG00000022052,Ppp2r2a,14,67.014057,67.043264,67.072471,15,20.951401,UNC25167412,7.155879003,FALSE,,,,,,,,
ENSMUSP00000139261,ENSMUSG00000098557,KCTD12,14,102.976581,102.979609,102.982637,7,134.401508,UNC13909617,7.152050238,FALSE,,,,,,,,
ENSMUSP00000038103,ENSMUSG00000061068,Mcpt4,14,56.059744,56.061027,56.06231,3,145.464441,UNC6460590,7.151173125,FALSE,,,,,,,,
ENSMUSP00000006235,ENSMUSG00000021939,Ctsb,14,63.122462,63.13419,63.145919,3,31.081568,UNC4966253,7.150060283,FALSE,,,,,,,,
ENSMUSP00000032898,ENSMUSG00000030662,Ipo5,14,120.911194,120.929618,120.948042,9,87.822026,UNC16823632,7.149254227,FALSE,,,,,,,,
ENSMUSP00000022576,ENSMUSG00000021999,Cpb2,14,75.242287,75.262919,75.283551,1,42.690144,UNC542313,7.148877749,FALSE,,,,,,,,
ENSMUSP00000022781,ENSMUSG00000022174,Dad1,14,54.235479,54.244792,54.254104,7,97.396766,UNC13440698,7.148085901,FALSE,,,,,,,,
ENSMUSP00000112576,ENSMUSG00000035296,Sgcg,14,61.221059,61.239774,61.25849,3,132.075086,UNC6265372,7.148085276,FALSE,,,,,,,,
ENSMUSP00000022311,ENSMUSG00000021786,Oxsm,14,16.238656,16.244232,16.249808,6,137.161477,UNC12186132,7.147538043,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,1,136.601434,UNC1751623,7.146895498,FALSE,,,,,,,,
ENSMUSP00000115615,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,9,61.574398,UNC16475910,7.143839569,FALSE,,,,,,,,
ENSMUSP00000117346,ENSMUSG00000021824,Ap3m1,14,21.031442,21.041975,21.052508,4,151.199914,UNC8460642,7.143046783,FALSE,,,,,,,,
ENSMUSP00000022451,ENSMUSG00000021893,Capn7,14,31.336638,31.354312,31.371986,15,66.293634,UNC25775543,7.142549322,FALSE,,,,,,,,
ENSMUSP00000093741,ENSMUSG00000071540,3425401B19Rik,14,32.659119,32.672196,32.685272,X,51.1182,UNC30819860,7.139807367,FALSE,,,,,,,,
ENSMUSP00000006235,ENSMUSG00000021939,Ctsb,14,63.122462,63.13419,63.145919,11,55.263309,backupUNC110068921,7.138542733,FALSE,,,,,,,,
ENSMUSP00000124909,ENSMUSG00000033083,Tbc1d4,14,101.44236,101.525776,101.609191,18,60.562699,UNC29385932,7.138372549,FALSE,,,,,,,,
ENSMUSP00000022573,ENSMUSG00000021996,Esd,14,74.732297,74.741531,74.750765,1,23.98768,JAX00244476,7.136850861,FALSE,,,,,,,,
ENSMUSP00000022480,ENSMUSG00000021913,Ogdhl,14,32.322019,32.33492,32.34782,18,45.856382,UNC29175905,7.136763508,FALSE,,,,,,,,
ENSMUSP00000045955,ENSMUSG00000039367,Sec24c,14,20.674321,20.684586,20.69485,5,67.850273,UNC9388699,7.135776609,FALSE,,,,,,,,
ENSMUSP00000022341,ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,18,84.008001,UNC29746927,7.135012419,FALSE,,,,,,,,
ENSMUSP00000125155,ENSMUSG00000006289,Osgep,14,50.906478,50.915686,50.924893,8,28.099348,UNC14377817,7.134917143,FALSE,,,,,,,,
ENSMUSP00000114922,ENSMUSG00000021884,Hacl1,14,31.552905,31.597096,31.641286,10,19.840443,UNC100511977,7.134502363,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,4,14.212154,UNC6771130,7.133456856,FALSE,,,,,,,,
ENSMUSP00000022311,ENSMUSG00000021786,Oxsm,14,16.238656,16.244232,16.249808,3,105.034643,UNC5893653,7.132963128,FALSE,,,,,,,,
ENSMUSP00000055619,ENSMUSG00000049960,Mrps16,14,20.391231,20.392393,20.393555,16,77.306993,UNC27168270,7.131333876,FALSE,,,,,,,,
ENSMUSP00000115615,ENSMUSG00000040752,Myh6,14,54.941921,54.954424,54.966927,2,161.341322,UNC4356219,7.13087408,FALSE,,,,,,,,
ENSMUSP00000022322,ENSMUSG00000021794,Glud1,14,34.310727,34.327936,34.345144,8,28.665817,UNC14384262,7.130160272,FALSE,,,,,,,,
ENSMUSP00000042602,ENSMUSG00000035960,Apex1,14,50.924968,50.926054,50.927139,12,109.527907,UNC21869818,7.130133058,FALSE,,,,,,,,
ENSMUSP00000106957,ENSMUSG00000022223,Sdr39u1,14,55.897286,55.898759,55.900232,2,75.35199,JAX00493378,7.129172863,FALSE,,,,,,,,
ENSMUSP00000022497,ENSMUSG00000021930,Spryd7,14,61.531993,61.54444,61.556886,7,83.58762,UNC13258466,7.127916295,FALSE,,,,,,,,
ENSMUSP00000114922,ENSMUSG00000021884,Hacl1,14,31.552905,31.597096,31.641286,7,6.753782,UNC12400911,7.127703819,FALSE,,,,,,,,
ENSMUSP00000022704,ENSMUSG00000022108,Itm2b,14,73.362231,73.373751,73.385271,18,69.477337,UNC29524665,7.123207963,FALSE,,,,,,,,
ENSMUSP00000079967,ENSMUSG00000062093,Gm10110,14,89.896223,89.897344,89.898466,16,44.754319,UNC26731610,7.122867174,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,9,49.390981,UNC16334345,7.121918352,FALSE,,,,,,,,
ENSMUSP00000022803,ENSMUSG00000022193,Psmb5,14,54.61412,54.616058,54.617995,18,58.387928,UNC180282171,7.121835978,FALSE,,,,,,,,
ENSMUSP00000100021,ENSMUSG00000021870,Slmap,14,26.413168,26.47405,26.534931,8,114.976055,JAX00166531,7.120420801,FALSE,,,,,,,,
ENSMUSP00000022682,ENSMUSG00000022091,Sorbs3,14,70.180468,70.194052,70.207637,X,139.957715,UNC31385641,7.118209464,FALSE,,,,,,,,
ENSMUSP00000022256,ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,13,44.658423,UNC22524890,7.117488913,FALSE,,,,,,,,
ENSMUSP00000125722,ENSMUSG00000021816,Ppp3cb,14,20.499364,20.522968,20.546573,5,31.236638,UNC8898918,7.116479354,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,4,117.172518,UNC8053453,7.115754952,FALSE,,,,,,,,
ENSMUSP00000050634,ENSMUSG00000058351,Smim4,14,31.088869,31.1089,31.12893,9,111.562813,UNC17128299,7.115477169,FALSE,,,,,,,,
ENSMUSP00000022590,ENSMUSG00000022013,Dnajc15,14,77.826217,77.850567,77.874917,6,47.268889,UNC11021279,7.114747273,FALSE,,,,,,,,
ENSMUSP00000022256,ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,12,117.273528,UNC120483125,7.113686546,FALSE,,,,,,,,
ENSMUSP00000026625,ENSMUSG00000025545,Clybl,14,122.181694,122.291963,122.402232,11,11.525458,UNC19087916,7.112338789,FALSE,,,,,,,,
ENSMUSP00000126449,ENSMUSG00000006529,Itih1,14,30.92918,30.936234,30.943289,8,88.285635,UNC080521812,7.111586176,FALSE,,,,,,,,
ENSMUSP00000022429,ENSMUSG00000021877,Arf4,14,26.638074,26.651579,26.665084,2,180.328138,UNC4594428,7.109024525,FALSE,,,,,,,,
ENSMUSP00000125977,ENSMUSG00000025290,Rps24,14,24.490681,24.493414,24.496146,3,137.158095,UNC6335128,7.108053816,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,13,101.115598,UNC23225449,7.10691808,FALSE,,,,,,,,
ENSMUSP00000022597,ENSMUSG00000022020,Naa16,14,79.334204,79.362491,79.390778,2,170.486583,JAX00511533,7.10689294,FALSE,,,,,,,,
ENSMUSP00000006703,ENSMUSG00000021922,Itih4,14,30.886476,30.894228,30.901981,15,29.968059,UNC25283346,7.103355431,FALSE,,,,,,,,
ENSMUSP00000066035,ENSMUSG00000021814,Anxa7,14,20.455261,20.467697,20.480133,12,117.400838,UNC21992307,7.102822845,FALSE,,,,,,,,
ENSMUSP00000022343,ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,15,75.339894,UNC25902773,7.101598806,FALSE,,,,,,,,
ENSMUSP00000123765,ENSMUSG00000022110,Sucla2,14,73.525319,73.56073,73.596142,12,105.643292,UNC21812973,7.101435156,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,19,60.196548,UNC30596357,7.100675996,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,19,30.901295,UNC30190932,7.099193556,FALSE,,,,,,,,
ENSMUSP00000002403,ENSMUSG00000002332,Dhrs1,14,55.73902,55.742355,55.74569,10,93.636991,UNC18457111,7.098798888,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,6,134.42921,UNC12139668,7.094012884,FALSE,,,,,,,,
ENSMUSP00000119275,ENSMUSG00000050335,Lgals3,14,47.367751,47.376956,47.38616,15,59.948294,UNC25695382,7.093884595,FALSE,,,,,,,,
ENSMUSP00000038763,ENSMUSG00000041650,Pcca,14,122.534324,122.712712,122.8911,19,52.940525,UNC30500434,7.090872167,FALSE,,,,,,,,
ENSMUSP00000022416,ENSMUSG00000021866,Anxa11,14,25.842156,25.86448,25.886804,9,108.401332,UNC17094810,7.0898191,FALSE,,,,,,,,
ENSMUSP00000106957,ENSMUSG00000022223,Sdr39u1,14,55.897286,55.898759,55.900232,X,10.816163,UNC30644302,7.089614253,FALSE,,,,,,,,
ENSMUSP00000022521,ENSMUSG00000021948,Prkcd,14,30.595356,30.610783,30.62621,7,35.931154,UNC12623289,7.089295547,FALSE,,,,,,,,
ENSMUSP00000126449,ENSMUSG00000006529,Itih1,14,30.92918,30.936234,30.943289,X,87.37475,JAX00181602,7.086074826,FALSE,,,,,,,,
ENSMUSP00000077532,ENSMUSG00000022092,Ppp3cc,14,70.217898,70.253674,70.289449,8,110.570263,UNC15491356,7.084673268,FALSE,,,,,,,,
ENSMUSP00000138134,ENSMUSG00000021917,Spcs1,14,30.999826,31.000749,31.001672,17,44.687755,UNC27910418,7.084010165,FALSE,,,,,,,,
ENSMUSP00000042875,ENSMUSG00000040760,Appl1,14,26.918988,26.94511,26.971232,2,79.794952,backupUNC020413615,7.083632487,FALSE,,,,,,,,
ENSMUSP00000022416,ENSMUSG00000021866,Anxa11,14,25.842156,25.86448,25.886804,7,36.212272,UNC12627594,7.081837931,FALSE,,,,,,,,
ENSMUSP00000117229,ENSMUSG00000092232,Gm20521,14,54.883441,54.890789,54.898137,15,11.936449,UNC25045686,7.081715757,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,4,135.942041,UNC8292471,7.081504518,FALSE,,,,,,,,
ENSMUSP00000022451,ENSMUSG00000021893,Capn7,14,31.336638,31.354312,31.371986,9,101.110289,UNC16994963,7.081295526,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,6,128.145408,JAX00231062,7.081284454,FALSE,,,,,,,,
ENSMUSP00000022529,ENSMUSG00000021957,Tkt,14,30.548359,30.56154,30.574722,4,108.977421,UNC7953854,7.080866251,FALSE,,,,,,,,
ENSMUSP00000066035,ENSMUSG00000021814,Anxa7,14,20.455261,20.467697,20.480133,13,99.333162,UNC23200103,7.08019358,FALSE,,,,,,,,
ENSMUSP00000014640,ENSMUSG00000014496,Ankrd28,14,31.700015,31.765215,31.830415,3,41.126669,UNC5112202,7.079545491,FALSE,,,,,,,,
ENSMUSP00000048765,ENSMUSG00000037780,Mbl1,14,41.151456,41.155208,41.158959,5,26.59548,UNC8839810,7.078839139,FALSE,,,,,,,,
ENSMUSP00000052020,ENSMUSG00000025278,Flnb,14,7.817957,7.884772,7.951588,16,10.85819,UNC26332642,7.077282833,FALSE,,,,,,,,
ENSMUSP00000046212,ENSMUSG00000041028,Ghitm,14,37.120444,37.127883,37.135322,14,62.3822,UNC24097140,7.076846092,FALSE,,,,,,,,
ENSMUSP00000006235,ENSMUSG00000021939,Ctsb,14,63.122462,63.13419,63.145919,9,92.64561,UNC16875631,7.076415273,FALSE,,,,,,,,
ENSMUSP00000022429,ENSMUSG00000021877,Arf4,14,26.638074,26.651579,26.665084,6,80.727551,UNC11464537,7.076319848,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,19,37.191597,UNC30271229,7.075761943,FALSE,,,,,,,,
ENSMUSP00000026625,ENSMUSG00000025545,Clybl,14,122.181694,122.291963,122.402232,18,62.798996,UNC29418916,7.074530814,FALSE,,,,,,,,
ENSMUSP00000046212,ENSMUSG00000041028,Ghitm,14,37.120444,37.127883,37.135322,11,29.365694,UNC19323322,7.07321658,FALSE,,,,,,,,
ENSMUSP00000026313,ENSMUSG00000025277,Abhd6,14,8.002902,8.029728,8.056555,9,41.237603,UNC16228069,7.072436915,FALSE,,,,,,,,
ENSMUSP00000022629,ENSMUSG00000022048,Dpysl2,14,66.802864,66.835776,66.868688,1,5.133382,UNC23995,7.072436766,FALSE,,,,,,,,
ENSMUSP00000047700,ENSMUSG00000034190,Chmp7,14,69.716979,69.724774,69.73257,3,135.626767,JAX00113574,7.071998242,FALSE,,,,,,,,
ENSMUSP00000077532,ENSMUSG00000022092,Ppp3cc,14,70.217898,70.253674,70.289449,3,132.683713,UNC6274580,7.071968251,FALSE,,,,,,,,
ENSMUSP00000129504,ENSMUSG00000022100,Xpo7,14,70.654246,70.710437,70.766628,15,61.616716,UNC25716900,7.070693222,FALSE,,,,,,,,
ENSMUSP00000038716,ENSMUSG00000063895,Nupl1,14,60.219204,60.235356,60.251507,14,113.914778,JAX00390237,7.070452792,FALSE,,,,,,,,
ENSMUSP00000022573,ENSMUSG00000021996,Esd,14,74.732297,74.741531,74.750765,13,101.781004,UNC23234166,7.068424743,FALSE,,,,,,,,
ENSMUSP00000023873,ENSMUSG00000023110,Prmt5,14,54.507187,54.512356,54.517525,12,71.748379,UNC21373867,7.067961365,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,7,134.185004,UNC13906778,7.06502774,FALSE,,,,,,,,
ENSMUSP00000107237,ENSMUSG00000060373,Hnrnpc,14,52.07338,52.088704,52.104028,5,17.300958,UNC8708513,7.064223491,FALSE,,,,,,,,
ENSMUSP00000022590,ENSMUSG00000022013,Dnajc15,14,77.826217,77.850567,77.874917,3,76.015233,UNC5559078,7.063001544,FALSE,,,,,,,,
ENSMUSP00000047700,ENSMUSG00000034190,Chmp7,14,69.716979,69.724774,69.73257,14,72.475795,UNC24226675,7.062997546,TRUE,,,,,,,,
ENSMUSP00000077893,ENSMUSG00000058571,Gpc6,14,116.925297,117.452413,117.979529,8,122.704707,UNC15665883,7.062348941,FALSE,,,,,,,,
ENSMUSP00000125697,ENSMUSG00000043004,Gng2,14,19.872559,19.925093,19.977627,8,92.742472,UNC080522188,7.061809505,FALSE,,,,,,,,
ENSMUSP00000098398,ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,3,136.816884,UNC6330585,7.060266232,FALSE,,,,,,,,
ENSMUSP00000022462,ENSMUSG00000021906,Oxnad1,14,32.085374,32.094288,32.103202,3,52.680679,UNC5269038,7.055855759,FALSE,,,,,,,,
ENSMUSP00000123798,ENSMUSG00000079197,Psme2,14,55.587441,55.589277,55.591113,14,86.162981,UNC24400875,7.05524959,FALSE,,,,,,,,
ENSMUSP00000014640,ENSMUSG00000014496,Ankrd28,14,31.700015,31.765215,31.830415,X,131.521954,UNC31323268,7.054453885,FALSE,,,,,,,,
ENSMUSP00000022429,ENSMUSG00000021877,Arf4,14,26.638074,26.651579,26.665084,19,5.433373,UNC29842600,7.053983024,FALSE,,,,,,,,
ENSMUSP00000022419,ENSMUSG00000021868,Ppif,14,25.694154,25.697311,25.700468,1,160.223426,JAX00011719,7.052029927,FALSE,,,,,,,,
ENSMUSP00000046199,ENSMUSG00000042286,Stab1,14,31.139013,31.153827,31.168641,1,54.217678,JAX00003829,7.04951955,FALSE,,,,,,,,
ENSMUSP00000124909,ENSMUSG00000033083,Tbc1d4,14,101.44236,101.525776,101.609191,10,75.781381,JAX00293096,7.04909585,FALSE,,,,,,,,
ENSMUSP00000113377,ENSMUSG00000048279,Sacs,14,61.138457,61.189576,61.240695,8,62.462761,UNC14868246,7.048407072,FALSE,,,,,,,,
ENSMUSP00000087494,ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,2,153.647404,UNC4255826,7.047930844,FALSE,,,,,,,,
ENSMUSP00000042186,ENSMUSG00000032849,Abcc4,14,118.482692,118.594456,118.706219,14,96.956654,UNC24561608,7.047552902,FALSE,,,,,,,,
ENSMUSP00000099867,ENSMUSG00000053093,Myh7,14,54.970688,54.982661,54.994634,10,79.598497,backupUNC100982223,7.046577755,FALSE,,,,,,,,
ENSMUSP00000026624,ENSMUSG00000025544,Tm9sf2,14,122.107038,122.133321,122.159604,17,86.291756,JAX00079096,7.046252136,FALSE,,,,,,,,
ENSMUSP00000022341,ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,8,114.976055,JAX00166531,7.046017852,FALSE,,,,,,,,
ENSMUSP00000000985,ENSMUSG00000000959,Oxa1l,14,54.360841,54.365255,54.369669,4,145.38349,UNC8413922,7.045727565,FALSE,,,,,,,,
ENSMUSP00000100021,ENSMUSG00000021870,Slmap,14,26.413168,26.47405,26.534931,13,59.924149,UNC22708469,7.045457834,FALSE,,,,,,,,
ENSMUSP00000017629,ENSMUSG00000017485,Top2b,14,16.365179,16.397983,16.430787,3,144.677431,UNC6449554,7.045195046,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,1,76.944184,UNC974667,7.044513238,FALSE,,,,,,,,
ENSMUSP00000038555,ENSMUSG00000040618,Pck2,14,55.540266,55.545142,55.550017,10,126.387422,UNC18944609,7.042982581,FALSE,,,,,,,,
ENSMUSP00000061498,ENSMUSG00000040472,Rabggta,14,55.715873,55.719065,55.722257,16,90.54401,UNC27377276,7.042141947,FALSE,,,,,,,,
ENSMUSP00000086640,ENSMUSG00000022052,Ppp2r2a,14,67.014057,67.043264,67.072471,4,90.212428,UNC7713083,7.04150284,FALSE,,,,,,,,
ENSMUSP00000038555,ENSMUSG00000040618,Pck2,14,55.540266,55.545142,55.550017,18,25.343438,UNC28908949,7.039406097,FALSE,,,,,,,,
ENSMUSP00000056026,ENSMUSG00000045691,Thtpa,14,55.094835,55.09691,55.098986,3,108.307051,UNC5926616,7.039229452,FALSE,,,,,,,,
ENSMUSP00000121201,ENSMUSG00000021998,Lcp1,14,75.131101,75.180972,75.230842,13,37.333476,UNC22431659,7.037950287,FALSE,,,,,,,,
ENSMUSP00000107448,ENSMUSG00000062014,Gmfb,14,46.808149,46.815196,46.822242,15,93.937091,UNC26139405,7.035896311,FALSE,,,,,,,,
ENSMUSP00000022345,ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,16,4.493359,UNC26254047,7.034607105,FALSE,,,,,,,,
ENSMUSP00000123706,ENSMUSG00000033060,Lmo7,14,101.729957,101.832334,101.93471,15,51.097906,UNC25575376,7.033754965,FALSE,,,,,,,,
ENSMUSP00000047665,ENSMUSG00000039197,Adk,14,21.052574,21.250571,21.448568,X,139.447328,UNC31381370,7.03289321,FALSE,,,,,,,,
ENSMUSP00000022317,ENSMUSG00000021792,Fam213a,14,40.99374,41.003764,41.013788,6,16.765042,UNC10628586,7.030886866,FALSE,,,,,,,,
ENSMUSP00000069209,ENSMUSG00000022040,Ephx2,14,66.084377,66.104438,66.1245,19,55.274709,UNC30533121,7.030052369,FALSE,,,,,,,,
ENSMUSP00000022694,ENSMUSG00000022099,Dmtn,14,70.602184,70.619116,70.636048,11,121.977366,UNC20541770,7.029702178,FALSE,,,,,,,,
ENSMUSP00000043926,ENSMUSG00000021871,Pnp,14,50.944302,50.95477,50.965237,7,127.22554,UNC13810638,7.029554185,FALSE,,,,,,,,
ENSMUSP00000022821,ENSMUSG00000022210,Dhrs4,14,55.478758,55.484548,55.490338,8,84.128641,UNC080301746,7.029478326,FALSE,,,,,,,,
ENSMUSP00000022507,ENSMUSG00000021938,Pspc1,14,56.722441,56.750378,56.778316,1,120.293462,UNC1534211,7.027404641,FALSE,,,,,,,,
ENSMUSP00000022341,ENSMUSG00000021807,2700060E02Rik,14,19.811402,19.817612,19.823823,2,84.449842,backupUNC020423536,7.021695262,FALSE,,,,,,,,
ENSMUSP00000050634,ENSMUSG00000058351,Smim4,14,31.088869,31.1089,31.12893,13,74.195909,UNC22865662,7.021431549,FALSE,,,,,,,,
