lodcolumn,gene_symbol,gene_chr,gene_start,gene_middle,gene_end,qtl_chr,qtl_pos,qtl_mkr,qtl_lod,cis,,,,,,,,
ENSMUSG00000036023,Parp2,14,50.807946,50.814623,50.8213,18,28.022273,UNC28940933,7.113835217,FALSE,,,,,,,,
ENSMUSG00000000959,Oxa1l,14,54.360841,54.365255,54.369669,15,82.053004,UNC25979938,7.112799006,FALSE,,,,,,,,
ENSMUSG00000037536,Fbxo34,14,47.472561,47.502262,47.531962,17,34.045113,UNC27800502,7.112486036,FALSE,,,,,,,,
ENSMUSG00000058430,Rpl27a-ps2,14,108.692194,108.692418,108.692643,18,67.00604,UNC29486941,7.112445823,FALSE,,,,,,,,
ENSMUSG00000021810,Ecd,14,20.319859,20.33399,20.348121,15,93.937091,UNC26139405,7.112436975,FALSE,,,,,,,,
ENSMUSG00000023243,Kcnk5,14,20.140058,20.16092,20.181782,11,17.778601,UNC19178431,7.112233583,FALSE,,,,,,,,
ENSMUSG00000021902,Phf7,14,31.237696,31.244457,31.251218,7,35.514449,UNC12615793,7.112131013,FALSE,,,,,,,,
ENSMUSG00000021872,Rnase10,14,51.007751,51.009254,51.010758,9,73.227906,UNC16622501,7.112109962,FALSE,,,,,,,,
ENSMUSG00000021901,Bap1,14,31.251489,31.255709,31.259929,18,55.138817,UNC29300935,7.112089234,FALSE,,,,,,,,
ENSMUSG00000022014,Epsti1,14,77.904239,77.953448,78.002656,9,60.934651,UNC16467141,7.112066994,FALSE,,,,,,,,
ENSMUSG00000089901,Gm8113,14,43.92539,43.9294,43.933411,3,150.15463,UNC6525632,7.111758769,FALSE,,,,,,,,
ENSMUSG00000092036,Gm2244,14,19.532896,19.541427,19.549958,5,44.658478,UNC9075378,7.111709649,FALSE,,,,,,,,
ENSMUSG00000022132,Cldn10,14,118.787908,118.831698,118.875489,8,52.901926,JAX00161903,7.111674089,FALSE,,,,,,,,
ENSMUSG00000042104,Uggt2,14,118.985039,119.042234,119.09943,7,16.692359,JAX00632487,7.111466741,FALSE,,,,,,,,
ENSMUSG00000090472,Gm3047,14,4.555405,4.559076,4.562747,9,70.682607,UNC16590864,7.11132914,FALSE,,,,,,,,
ENSMUSG00000037697,Ddhd1,14,45.593174,45.625658,45.658143,18,82.687292,UNC29726227,7.111286078,FALSE,,,,,,,,
ENSMUSG00000057886,Gm6984,14,73.953922,73.954754,73.955586,19,24.631908,UNC30098828,7.111100966,FALSE,,,,,,,,
ENSMUSG00000091882,Gm6337,14,6.049469,6.053868,6.058267,8,34.47671,UNC14475947,7.111045265,FALSE,,,,,,,,
ENSMUSG00000090305,Gm5459,14,31.076635,31.077041,31.077447,15,77.207337,JAX00063879,7.110778781,FALSE,,,,,,,,
ENSMUSG00000053093,Myh7,14,54.970688,54.982661,54.994634,12,82.139933,UNC21495855,7.110746356,FALSE,,,,,,,,
ENSMUSG00000022025,Lect1,14,79.63769,79.64993,79.66217,17,76.997039,UNC28382905,7.110518345,FALSE,,,,,,,,
ENSMUSG00000033004,Mycbp2,14,103.113411,103.230112,103.346814,14,99.245803,UNC24592492,7.110282445,TRUE,,,,,,,,
ENSMUSG00000091849,Gm17188,14,3.186101,3.224209,3.262317,X,95.049451,UNC31108174,7.10953411,FALSE,,,,,,,,
ENSMUSG00000079409,Gm5795,14,3.188255,3.192468,3.196681,17,57.042009,JAX00442537,7.109432267,FALSE,,,,,,,,
ENSMUSG00000038925,E330034G19Rik,14,24.293214,24.30159,24.309966,11,38.337496,JAX00026387,7.109402263,FALSE,,,,,,,,
ENSMUSG00000021905,Dph3,14,32.080566,32.083129,32.085692,3,38.521972,UNC5075123,7.109396728,FALSE,,,,,,,,
ENSMUSG00000040840,4930579G18Rik,14,54.650511,54.652559,54.654607,5,138.932998,UNC10286166,7.109075279,FALSE,,,,,,,,
ENSMUSG00000045799,Gm9800,14,8.799589,8.800046,8.800504,11,53.761523,UNC19645226,7.108808561,FALSE,,,,,,,,
ENSMUSG00000022194,Pabpn1,14,54.8925,54.895334,54.898169,10,82.968444,JAX00294057,7.108724304,FALSE,,,,,,,,
ENSMUSG00000021916,Glt8d1,14,31.001393,31.006917,31.012441,11,50.548417,UNC19601360,7.108558011,FALSE,,,,,,,,
ENSMUSG00000041650,Pcca,14,122.534324,122.712712,122.8911,2,168.432839,backupUNC020280159,7.108528202,FALSE,,,,,,,,
ENSMUSG00000079101,Gm2904,14,3.051649,3.052074,3.052499,16,94.772947,UNC27440193,7.108511727,FALSE,,,,,,,,
ENSMUSG00000021782,Dlg5,14,24.133953,24.189936,24.24592,11,111.695963,UNC20395682,7.107716376,FALSE,,,,,,,,
ENSMUSG00000096629,Gm3383,14,5.60762,5.707801,5.807982,1,169.12617,UNC2164048,7.107699653,FALSE,,,,,,,,
ENSMUSG00000090512,Gm3424,14,5.821934,5.826132,5.830329,10,128.557257,UNC18971228,7.106925901,FALSE,,,,,,,,
ENSMUSG00000034623,Prss55,14,64.075438,64.0828,64.090162,2,3.653704,UNC2472028,7.106901565,FALSE,,,,,,,,
ENSMUSG00000098192,Gm3534,14,48.408618,48.409118,48.409618,5,134.808752,UNC10234156,7.106886675,FALSE,,,,,,,,
ENSMUSG00000021959,Lats2,14,57.642077,57.700232,57.758388,5,51.323552,UNC9170724,7.106715786,FALSE,,,,,,,,
ENSMUSG00000021933,Gucy1b2,14,62.392676,62.424482,62.456289,5,110.427655,UNC9900979,7.106046984,FALSE,,,,,,,,
ENSMUSG00000021962,Dcp1a,14,30.479565,30.50331,30.527056,13,113.857071,UNC23416873,7.106007424,FALSE,,,,,,,,
ENSMUSG00000033111,3830406C13Rik,14,12.284209,12.29372,12.303231,5,64.534511,UNC9341104,7.105875876,FALSE,,,,,,,,
ENSMUSG00000071567,A830039N20Rik,14,23.292291,23.292967,23.293643,1,167.384802,UNC2138223,7.105407611,FALSE,,,,,,,,
ENSMUSG00000021809,Nudt13,14,20.29469,20.306132,20.317575,13,101.408488,UNC23229557,7.104965249,FALSE,,,,,,,,
ENSMUSG00000022218,Tgm1,14,55.700009,55.70675,55.713492,17,51.802245,UNC28005450,7.104721729,FALSE,,,,,,,,
ENSMUSG00000025555,Farp1,14,121.0352,121.159472,121.283744,11,90.826684,UNC20112546,7.104114999,FALSE,,,,,,,,
ENSMUSG00000094460,Gm21560,14,6.210617,6.214954,6.219292,7,134.401508,UNC13909617,7.103423477,FALSE,,,,,,,,
ENSMUSG00000002324,Rec8,14,55.618037,55.621716,55.625395,13,45.408503,UNC22532680,7.103126609,FALSE,,,,,,,,
ENSMUSG00000072115,Ang,14,51.091077,51.096542,51.102007,5,50.474797,UNC9159047,7.102461864,FALSE,,,,,,,,
ENSMUSG00000091144,Phf11c,14,59.380833,59.388107,59.395381,5,129.653333,UNC10159778,7.102311584,FALSE,,,,,,,,
ENSMUSG00000091672,Gm17129,14,3.978426,3.978678,3.97893,5,27.193732,UNC8849528,7.101925039,FALSE,,,,,,,,
ENSMUSG00000021959,Lats2,14,57.642077,57.700232,57.758388,6,99.353891,UNC11688275,7.101616264,FALSE,,,,,,,,
ENSMUSG00000021902,Phf7,14,31.237696,31.244457,31.251218,X,11.881824,UNC30653309,7.101535404,FALSE,,,,,,,,
ENSMUSG00000036422,Pcdh8,14,79.766772,79.769042,79.771312,17,71.311372,UNC28293876,7.101387566,FALSE,,,,,,,,
ENSMUSG00000021902,Phf7,14,31.237696,31.244457,31.251218,19,45.72898,UNC30386897,7.101213453,FALSE,,,,,,,,
ENSMUSG00000021273,Fdft1,14,63.145153,63.161473,63.177793,3,121.566689,UNC6102442,7.101209561,FALSE,,,,,,,,
ENSMUSG00000096197,4930555G01Rik,14,5.050629,5.054936,5.059243,2,164.877189,UNC4409911,7.101111018,FALSE,,,,,,,,
ENSMUSG00000097501,Gm26536,14,62.836908,62.837558,62.838207,18,64.962702,UNC29451723,7.100891203,FALSE,,,,,,,,
ENSMUSG00000072723,Gm10044,14,7.744063,7.767857,7.791651,18,41.231213,UNC29109634,7.100751696,FALSE,,,,,,,,
ENSMUSG00000091022,Gm3115,14,4.08412,4.091713,4.099306,7,133.544314,UNC13897929,7.10073665,FALSE,,,,,,,,
ENSMUSG00000068417,Pnp2,14,50.955992,50.96037,50.964749,9,97.304723,UNC16942982,7.100688539,FALSE,,,,,,,,
ENSMUSG00000074553,Gm10713,14,40.00622,40.006388,40.006555,9,6.066256,UNC15783527,7.100396876,FALSE,,,,,,,,
ENSMUSG00000068417,Pnp2,14,50.955992,50.96037,50.964749,18,56.565682,UNC180279562,7.10031784,FALSE,,,,,,,,
ENSMUSG00000007817,Zmiz1,14,25.459185,25.562964,25.666743,X,71.098797,UNC30945019,7.100243247,FALSE,,,,,,,,
ENSMUSG00000039081,Zfp503,14,21.983962,21.986782,21.989601,16,65.622773,UNC26999816,7.10009287,FALSE,,,,,,,,
ENSMUSG00000092443,Gm20726,14,54.632329,54.632555,54.632781,16,21.492648,UNC26450900,7.09999649,FALSE,,,,,,,,
ENSMUSG00000021936,Mapk8,14,33.377898,33.412528,33.447158,4,140.649917,UNC8360611,7.099719073,FALSE,,,,,,,,
ENSMUSG00000022044,Stmn4,14,66.344296,66.352988,66.36168,11,107.936727,UNC20336358,7.098694769,FALSE,,,,,,,,
ENSMUSG00000091849,Gm17188,14,3.186101,3.224209,3.262317,9,5.94296,UNC15781460,7.098642256,FALSE,,,,,,,,
ENSMUSG00000091418,Gm3164,14,4.415448,4.429644,4.443839,1,12.397782,UNC120225,7.098564096,FALSE,,,,,,,,
ENSMUSG00000034997,Htr2a,14,74.64084,74.67385,74.706859,3,55.04483,UNC5305093,7.098512492,FALSE,,,,,,,,
ENSMUSG00000021819,Zswim8,14,20.707552,20.715585,20.723618,19,24.538395,UNC30097327,7.098312765,FALSE,,,,,,,,
ENSMUSG00000021943,Gdf10,14,33.923587,33.929434,33.93528,3,88.653561,UNC5730900,7.098223826,FALSE,,,,,,,,
ENSMUSG00000094929,Gm3526,14,5.253907,5.257244,5.26058,13,115.539343,UNC23443510,7.097301903,FALSE,,,,,,,,
ENSMUSG00000021273,Fdft1,14,63.145153,63.161473,63.177793,6,105.178174,UNC11769656,7.096912633,FALSE,,,,,,,,
ENSMUSG00000091814,Gm8050,14,6.712183,6.716217,6.720251,17,24.259642,UNC27685952,7.096871512,FALSE,,,,,,,,
ENSMUSG00000021820,Camk2g,14,20.734875,20.764482,20.794088,3,12.599969,UNC4725879,7.096794732,FALSE,,,,,,,,
ENSMUSG00000022098,Bmp1,14,70.474557,70.497408,70.52026,17,89.403132,UNC28572672,7.09647411,FALSE,,,,,,,,
ENSMUSG00000091563,Gm8108,14,4.110526,4.121655,4.132784,19,32.854283,UNC30214803,7.096352604,FALSE,,,,,,,,
ENSMUSG00000087286,Gm9013,14,60.03961,60.04005,60.040491,X,130.875621,UNC31319750,7.096092738,FALSE,,,,,,,,
ENSMUSG00000015970,Chdh,14,30.009023,30.024744,30.040466,11,80.715719,UNC19984718,7.096067288,FALSE,,,,,,,,
ENSMUSG00000022218,Tgm1,14,55.700009,55.70675,55.713492,7,142.975108,UNC14028110,7.096035665,FALSE,,,,,,,,
ENSMUSG00000096793,Gm3002,14,3.810074,3.888296,3.966518,4,152.733928,UNC8484916,7.095897324,FALSE,,,,,,,,
ENSMUSG00000015970,Chdh,14,30.009023,30.024744,30.040466,4,151.584273,UNC8467181,7.095122633,FALSE,,,,,,,,
ENSMUSG00000007589,Tinf2,14,55.679083,55.68045,55.681817,14,56.796144,UNC24050846,7.09512074,TRUE,,,,,,,,
ENSMUSG00000022220,Adcy4,14,55.769058,55.77655,55.784042,1,68.858885,UNC869157,7.095009259,FALSE,,,,,,,,
ENSMUSG00000071613,Gm10340,14,3.133997,3.137803,3.141609,1,167.244453,UNC2136413,7.094782285,FALSE,,,,,,,,
ENSMUSG00000021868,Ppif,14,25.694154,25.697311,25.700468,10,91.098311,UNC100093882,7.094153727,FALSE,,,,,,,,
ENSMUSG00000040818,Dennd6a,14,26.579578,26.606486,26.633394,14,114.682137,UNC24803748,7.094074172,FALSE,,,,,,,,
ENSMUSG00000021890,Eaf1,14,31.495079,31.502468,31.509858,2,66.789749,UNC3236987,7.093876957,FALSE,,,,,,,,
ENSMUSG00000022199,Slc22a17,14,54.906727,54.90993,54.913132,2,131.600753,UNC3978745,7.093751905,FALSE,,,,,,,,
ENSMUSG00000021879,Dnah12,14,26.693274,26.792488,26.891703,1,11.502037,UNC106795,7.093714754,FALSE,,,,,,,,
ENSMUSG00000023156,Rpp14,14,8.080367,8.0861,8.091834,6,35.850913,JAX00139752,7.09304256,FALSE,,,,,,,,
ENSMUSG00000089978,Gm16245,14,26.375278,26.375725,26.376172,17,65.373401,UNC28195715,7.092211294,FALSE,,,,,,,,
ENSMUSG00000094590,Gm10251,14,6.63842,6.661295,6.68417,3,117.883782,UNC6054668,7.091782957,FALSE,,,,,,,,
ENSMUSG00000021811,Dnajc9,14,20.384638,20.386774,20.38891,4,45.638695,JAX00118462,7.091747614,FALSE,,,,,,,,
ENSMUSG00000022000,Zc3h13,14,75.284373,75.3144,75.344426,1,72.372465,UNC916875,7.091736018,FALSE,,,,,,,,
ENSMUSG00000051212,Gpr183,14,121.952331,121.958762,121.965193,1,193.269902,UNC2452776,7.091601936,FALSE,,,,,,,,
ENSMUSG00000096463,Gm21750,14,73.661225,73.661973,73.662721,10,69.40696,UNC18171459,7.091096341,FALSE,,,,,,,,
ENSMUSG00000021939,Ctsb,14,63.122462,63.13419,63.145919,16,78.231638,UNC27183091,7.091038181,FALSE,,,,,,,,
ENSMUSG00000022212,Cpne6,14,55.510445,55.513938,55.517431,19,40.241143,UNC30308455,7.091037887,FALSE,,,,,,,,
ENSMUSG00000054423,Cadps,14,12.372563,12.597821,12.823079,19,44.217838,UNC30367401,7.090397242,FALSE,,,,,,,,
ENSMUSG00000033712,Ccar2,14,70.138177,70.145994,70.153811,2,130.232575,UNC3964649,7.089810707,FALSE,,,,,,,,
ENSMUSG00000040640,Erc2,14,27.622442,28.05049,28.478537,7,142.442816,UNC14022775,7.089774917,FALSE,,,,,,,,
ENSMUSG00000021917,Spcs1,14,30.999826,31.000749,31.001672,6,51.974341,UNC11081897,7.08950853,FALSE,,,,,,,,
ENSMUSG00000039367,Sec24c,14,20.674321,20.684586,20.69485,2,102.725048,UNC3660033,7.08874839,FALSE,,,,,,,,
ENSMUSG00000036422,Pcdh8,14,79.766772,79.769042,79.771312,6,113.916111,UNC11890196,7.08854781,FALSE,,,,,,,,
ENSMUSG00000040770,Il25,14,54.932695,54.934266,54.935837,X,7.01979,UNC30615721,7.088510331,FALSE,,,,,,,,
ENSMUSG00000094811,Gm21103,14,6.296365,6.300604,6.304843,14,7.705302,JAX00049793,7.088395892,TRUE,,,,,,,,
ENSMUSG00000033885,Pxk,14,8.098213,8.131662,8.165111,9,43.921714,UNC16265365,7.088274148,FALSE,,,,,,,,
ENSMUSG00000036023,Parp2,14,50.807946,50.814623,50.8213,13,96.029874,backupUNC130544625,7.088236369,FALSE,,,,,,,,
ENSMUSG00000092358,Gm20430,14,57.698013,57.698116,57.698219,9,90.033946,JAX00174065,7.087829995,FALSE,,,,,,,,
ENSMUSG00000023064,Sncg,14,34.370274,34.372532,34.374789,7,134.726402,UNC13914744,7.087789391,FALSE,,,,,,,,
ENSMUSG00000068697,Myoz1,14,20.649102,20.652821,20.65654,2,51.385891,UNC3043685,7.087658956,FALSE,,,,,,,,
ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,14,36.748833,UNC23865380,7.087394447,TRUE,,,,,,,,
ENSMUSG00000021798,Ldb3,14,34.526699,34.55769,34.588681,14,36.748833,UNC23865380,7.087394447,TRUE,,,,,,,,
ENSMUSG00000022217,Emc9,14,55.581516,55.583409,55.585302,6,127.268569,JAX00625456,7.087289103,FALSE,,,,,,,,
ENSMUSG00000051969,Tlr11,14,50.357914,50.360788,50.363663,11,107.978639,UNC20337194,7.087212582,FALSE,,,,,,,,
ENSMUSG00000046168,Kcnrg,14,61.607482,61.609699,61.611916,2,161.607698,UNC4360252,7.087155404,FALSE,,,,,,,,
ENSMUSG00000021846,Peli2,14,48.120869,48.190876,48.260883,13,85.527913,JAX00365072,7.086925135,FALSE,,,,,,,,
ENSMUSG00000022052,Ppp2r2a,14,67.014057,67.043264,67.072471,2,126.28553,UNC3916870,7.086703834,FALSE,,,,,,,,
ENSMUSG00000030662,Ipo5,14,120.911194,120.929618,120.948042,13,17.868992,UNC22193313,7.086672911,FALSE,,,,,,,,
ENSMUSG00000091814,Gm8050,14,6.712183,6.716217,6.720251,9,6.814852,UNC15793828,7.086536628,FALSE,,,,,,,,
ENSMUSG00000021962,Dcp1a,14,30.479565,30.50331,30.527056,5,26.725778,UNC8841943,7.085996264,FALSE,,,,,,,,
ENSMUSG00000056296,Synpr,14,13.28478,13.45012,13.615459,17,53.503687,UNC28030341,7.085443959,FALSE,,,,,,,,
ENSMUSG00000035235,Trim13,14,61.598226,61.602086,61.605946,12,17.241355,JAX00327120,7.085217268,FALSE,,,,,,,,
ENSMUSG00000033405,Nudt15,14,73.519864,73.534053,73.548242,4,104.051494,UNC7886678,7.084877221,FALSE,,,,,,,,
ENSMUSG00000014813,Stc1,14,69.029289,69.035345,69.041401,9,72.616719,JAX00698320,7.084640363,FALSE,,,,,,,,
ENSMUSG00000021905,Dph3,14,32.080566,32.083129,32.085692,4,70.448379,UNC7457206,7.084136064,FALSE,,,,,,,,
ENSMUSG00000097136,Gm26772,14,25.54839,25.55138,25.554369,5,33.437237,UNC8922984,7.084100535,FALSE,,,,,,,,
ENSMUSG00000085829,Gm4285,14,75.843379,75.844172,75.844964,11,99.550444,UNC20231444,7.083867418,FALSE,,,,,,,,
ENSMUSG00000090707,Gm8237,14,5.857918,5.86915,5.880382,5,97.96172,UNC9739957,7.083837859,FALSE,,,,,,,,
ENSMUSG00000091814,Gm8050,14,6.712183,6.716217,6.720251,3,136.06041,UNC6319452,7.083698372,FALSE,,,,,,,,
ENSMUSG00000035896,Rnase1,14,51.145002,51.145884,51.146767,10,52.269613,UNC17961812,7.083695338,FALSE,,,,,,,,
ENSMUSG00000021768,Dusp13,14,21.733394,21.742288,21.751181,15,95.781519,UNC26165008,7.083420999,FALSE,,,,,,,,
ENSMUSG00000082738,Gm15422,14,123.985276,123.985546,123.985816,14,15.775561,UNC23615997,7.083148593,FALSE,,,,,,,,
ENSMUSG00000035566,Pcdh17,14,84.443563,84.490312,84.53706,X,142.902908,UNC31408369,7.083084298,FALSE,,,,,,,,
ENSMUSG00000091818,Rpl19-ps4,14,13.777814,13.778127,13.77844,9,112.974964,UNC17152476,7.082514424,FALSE,,,,,,,,
ENSMUSG00000095368,Gm3012,14,3.634512,3.638728,3.642943,14,12.019326,JAX00373032,7.081991583,FALSE,,,,,,,,
ENSMUSG00000095533,Gm10413,14,3.395093,3.399309,3.403525,14,12.019326,JAX00373032,7.081991583,FALSE,,,,,,,,
ENSMUSG00000041028,Ghitm,14,37.120444,37.127883,37.135322,5,43.457053,UNC9056655,7.081854273,FALSE,,,,,,,,
ENSMUSG00000021945,Zmym2,14,56.887795,56.925187,56.962579,8,7.51228,UNC080035066,7.08177703,FALSE,,,,,,,,
ENSMUSG00000096446,Gm8104,14,43.100601,43.107896,43.11519,14,33.999123,backupUNC140123201,7.080987564,FALSE,,,,,,,,
ENSMUSG00000021991,Cacna2d3,14,28.904947,29.313406,29.721864,1,72.274989,backupUNC010568212,7.080986886,FALSE,,,,,,,,
ENSMUSG00000091568,Gm8206,14,6.016759,6.027484,6.038209,8,128.276408,UNC15745127,7.080700934,FALSE,,,,,,,,
ENSMUSG00000035078,Mtmr9,14,63.523616,63.533784,63.543953,5,128.455627,JAX00596648,7.080308238,FALSE,,,,,,,,
ENSMUSG00000063885,Gm6498,14,48.198716,48.213564,48.228413,7,79.610272,JAX00644779,7.080175925,FALSE,,,,,,,,
ENSMUSG00000091477,Gm5799,14,43.543576,43.547394,43.551213,2,133.763277,UNC4009452,7.079846334,FALSE,,,,,,,,
ENSMUSG00000091700,Gm7876,14,4.709238,4.713458,4.717678,14,21.923807,UNC23681697,7.079814749,FALSE,,,,,,,,
ENSMUSG00000095056,Gm3159,14,4.397526,4.401936,4.406347,10,118.48648,UNC18819051,7.079781149,FALSE,,,,,,,,
ENSMUSG00000079389,Gm3149,14,4.317283,4.321502,4.325721,7,92.514496,UNC13373809,7.07973134,FALSE,,,,,,,,
ENSMUSG00000094628,Gm3252,14,4.726775,4.737134,4.747493,5,90.35191,JAX00588367,7.079196327,FALSE,,,,,,,,
ENSMUSG00000038925,E330034G19Rik,14,24.293214,24.30159,24.309966,12,77.002675,UNC21437689,7.07891371,FALSE,,,,,,,,
ENSMUSG00000090861,4930570N19Rik,14,26.628407,26.633295,26.638183,5,31.098554,UNC8897625,7.078890915,FALSE,,,,,,,,
ENSMUSG00000022023,Wbp4,14,79.459937,79.470602,79.481268,1,180.774025,UNC2312816,7.078441481,FALSE,,,,,,,,
ENSMUSG00000094460,Gm21560,14,6.210617,6.214954,6.219292,9,53.696024,JAX00171357,7.078315059,FALSE,,,,,,,,
ENSMUSG00000091227,Gm3755,14,7.440924,7.44592,7.450917,2,138.419383,UNC4066137,7.078292388,FALSE,,,,,,,,
ENSMUSG00000084276,Gm8317,14,45.858076,45.858311,45.858546,10,24.405459,UNC17593936,7.078190082,FALSE,,,,,,,,
ENSMUSG00000021933,Gucy1b2,14,62.392676,62.424482,62.456289,16,87.843534,UNC27333519,7.07812073,FALSE,,,,,,,,
ENSMUSG00000090872,Gm3239,14,4.664192,4.667521,4.67085,1,86.626747,UNC1085550,7.078080963,FALSE,,,,,,,,
ENSMUSG00000039081,Zfp503,14,21.983962,21.986782,21.989601,17,15.785744,UNC170240539,7.077762497,FALSE,,,,,,,,
ENSMUSG00000066538,Gm6254,14,122.117938,122.118474,122.119009,7,35.480939,UNC12615407,7.077748661,FALSE,,,,,,,,
ENSMUSG00000047098,Rnf31,14,55.591708,55.5977,55.603693,8,119.434981,JAX00682032,7.076934165,FALSE,,,,,,,,
ENSMUSG00000094737,Gm17045,14,6.034967,6.035388,6.03581,3,36.599358,UNC5046545,7.076852715,FALSE,,,,,,,,
ENSMUSG00000094590,Gm10251,14,6.63842,6.661295,6.68417,18,9.873269,JAX00451689,7.076588216,FALSE,,,,,,,,
ENSMUSG00000097822,Gm26655,14,4.551493,4.568466,4.585439,5,45.543818,UNC9087694,7.076362938,FALSE,,,,,,,,
ENSMUSG00000045871,Slitrk6,14,110.748578,110.751864,110.755149,7,80.175261,UNC13214171,7.076331704,FALSE,,,,,,,,
ENSMUSG00000022020,Naa16,14,79.334204,79.362491,79.390778,13,89.030471,JAX00365515,7.076208469,FALSE,,,,,,,,
ENSMUSG00000002324,Rec8,14,55.618037,55.621716,55.625395,10,8.368168,UNC17381028,7.075733828,FALSE,,,,,,,,
ENSMUSG00000021929,Kpna3,14,61.365186,61.402566,61.439947,5,113.403131,UNC9940714,7.075717121,FALSE,,,,,,,,
ENSMUSG00000021796,Bmpr1a,14,34.410734,34.457038,34.503341,15,48.469833,JAX00061723,7.075714376,FALSE,,,,,,,,
ENSMUSG00000096793,Gm3002,14,3.810074,3.888296,3.966518,15,38.22596,UNC25397494,7.075681992,FALSE,,,,,,,,
ENSMUSG00000033166,Dis3,14,99.076634,99.088202,99.09977,13,116.434448,UNC23456029,7.075655215,FALSE,,,,,,,,
ENSMUSG00000095024,Gm5458,14,19.594139,19.59836,19.602581,2,167.459726,UNC4446197,7.075185799,FALSE,,,,,,,,
ENSMUSG00000007989,Fzd3,14,65.201026,65.231744,65.262463,17,79.693784,UNC28427502,7.075082363,FALSE,,,,,,,,
ENSMUSG00000097903,Gm26679,14,120.384263,120.386624,120.388985,8,14.240314,UNC14201406,7.074953648,FALSE,,,,,,,,
ENSMUSG00000096052,9930004E17Rik,14,26.67001,26.670258,26.670507,16,63.665802,backupJAX00423100,7.074696401,FALSE,,,,,,,,
ENSMUSG00000047098,Rnf31,14,55.591708,55.5977,55.603693,3,80.208813,UNC5619587,7.074692316,FALSE,,,,,,,,
ENSMUSG00000022008,Gpalpp1,14,76.086232,76.098524,76.110815,6,85.043268,UNC11518878,7.074280414,FALSE,,,,,,,,
ENSMUSG00000021737,Psmd6,14,14.112184,14.116584,14.120984,2,30.963508,UNC2823804,7.074055199,FALSE,,,,,,,,
ENSMUSG00000022216,Psme1,14,55.578123,55.579826,55.581529,3,105.588483,JAX00532943,7.074051497,FALSE,,,,,,,,
ENSMUSG00000091617,Gm3752,14,7.466362,7.475062,7.483762,11,49.338276,JAX00310445,7.073725462,FALSE,,,,,,,,
ENSMUSG00000048279,Sacs,14,61.138457,61.189576,61.240695,3,155.182545,UNC6594469,7.073534916,FALSE,,,,,,,,
ENSMUSG00000021939,Ctsb,14,63.122462,63.13419,63.145919,6,147.888311,UNC12351753,7.073320885,FALSE,,,,,,,,
ENSMUSG00000034997,Htr2a,14,74.64084,74.67385,74.706859,X,105.847817,JAX00717028,7.073181166,FALSE,,,,,,,,
ENSMUSG00000022018,Rgcc,14,79.288756,79.2952,79.301645,10,19.840443,UNC100511977,7.07306469,FALSE,,,,,,,,
ENSMUSG00000022120,Rnf219,14,104.477534,104.5001,104.522666,6,125.69634,UNC12025280,7.072857784,FALSE,,,,,,,,
ENSMUSG00000040840,4930579G18Rik,14,54.650511,54.652559,54.654607,6,30.432212,UNC10812993,7.072823483,FALSE,,,,,,,,
ENSMUSG00000077019,Gm22191,14,40.215132,40.215186,40.215241,17,40.523732,JAX00438173,7.072765537,FALSE,,,,,,,,
ENSMUSG00000090674,Gm17082,14,122.121553,122.122098,122.122643,10,45.194184,UNC17871390,7.072659829,FALSE,,,,,,,,
ENSMUSG00000065147,Snora31,14,75.847905,75.84797,75.848034,1,92.934289,UNC1160901,7.072406254,FALSE,,,,,,,,
ENSMUSG00000097601,Gm26660,14,25.355801,25.367218,25.378635,17,90.899432,JAX00079443,7.072272237,FALSE,,,,,,,,
ENSMUSG00000034731,Dgkh,14,78.569609,78.647349,78.725089,14,99.245803,UNC24592492,7.07216393,FALSE,,,,,,,,
ENSMUSG00000022123,Scel,14,103.513341,103.563344,103.613346,1,168.823563,UNC2159659,7.071926334,FALSE,,,,,,,,
ENSMUSG00000095015,Gm16434,14,7.185927,7.190234,7.19454,5,55.445464,UNC9224252,7.071857676,FALSE,,,,,,,,
ENSMUSG00000096869,Gm6676,14,7.116798,7.121105,7.125412,5,55.445464,UNC9224252,7.071857676,FALSE,,,,,,,,
ENSMUSG00000002320,Tm9sf1,14,55.635965,55.639886,55.643806,5,61.38563,backupUNC051678262,7.071667046,FALSE,,,,,,,,
ENSMUSG00000093726,Gm20667,14,67.673177,67.674142,67.675106,15,84.811698,UNC26013484,7.071599617,FALSE,,,,,,,,
ENSMUSG00000022040,Ephx2,14,66.084377,66.104438,66.1245,12,90.812389,UNC21596026,7.071473201,FALSE,,,,,,,,
ENSMUSG00000090305,Gm5459,14,31.076635,31.077041,31.077447,11,115.590192,JAX00322696,7.071409545,FALSE,,,,,,,,
ENSMUSG00000063458,1700112E06Rik,14,22.019712,22.537898,23.056085,7,27.397007,UNC12532252,7.07136924,FALSE,,,,,,,,
ENSMUSG00000019297,Nop9,14,55.745693,55.750596,55.7555,14,59.770024,JAX00381203,7.070909503,FALSE,,,,,,,,
ENSMUSG00000095313,Gm6740,14,52.861767,52.862198,52.86263,19,56.454098,UNC30550409,7.070868832,FALSE,,,,,,,,
ENSMUSG00000096662,Gm6755,14,53.172727,53.173158,53.17359,19,56.454098,UNC30550409,7.070868832,FALSE,,,,,,,,
ENSMUSG00000021792,Fam213a,14,40.99374,41.003764,41.013788,18,22.259153,UNC28867558,7.070775193,FALSE,,,,,,,,
